,date,like,place,tags
44,2021-05-30,8,IKEA 고양,"['#이케아고양점', '#포크립', '#연어샐러드', '#배지볼', '#치킨', '#맞팔해요', '#맞팔선팔환영', '#선팔하면맞팔', '#선팔은곧맞팔', '#선팔맞팔환영', '#선팔후맞팔', '#선팔환영', '#맛집소개', '#맛집소통']"
45,2021-05-30,14,,"['#참소주', '#술', '#고기', '#존맛탱', '#금복주', '#소주왕', '#참', '#소맥', '#삼겹살', '#맞팔', '#여행', '#향토기업살리기운동', '#직장인', '#kbj003', '#불금', '#힘내라대구경북', '#기부왕', '#MT', '#대학생', '#동아리', '#안지랑곱창골목', '#김치찌개', '#평화시장닭똥집', '#데이트', '#캠핑', '#힘내라대한민국', '#치킨', '#New참', '#회사', '#회식']"
46,2021-05-30,8,,"['#최선돈카츠', '#돈카츠맛집', '#부평돈카츠', '#갈산동돈까스', '#삼산동돈까스', '#부평돈까스', '#돈까스맛집', '#스윙스', '#히레카츠', '#로스카츠', '#상로스카츠', '#치즈카츠', '#새우튀김', '#가라아게', '#치킨', '#감자고로케', '#고로케', '#인천돈까스', '#인천돈까스맛집', '#인천돈카츠', '#인천돈카츠맛집', '#인천맛집', '#부평맛집', '#갈산동맛집', '#굴포천역맛집', '#부평구청역맛집', '#삼산동맛집']"
47,2021-05-30,2,,"['#다이어트자극사진', '#살빼자', '#서울역', '#쿡스타그램', '#천안맛집', '#푸드스타그램', '#명동', '#인스타푸드', '#사당', '#치킨', '#서초', '#이슬톡톡', '#잠실', '#치킨', '#인천맘', '#치맥', '#성수', '#서울', '#잠실', '#강동', '#천호', '#대전', '#부산']"
48,2021-05-30,11,,"['#선팔', '#맞팔', '#인스타초보', '#술스타그램', '#맥주', '#혼술', '#밀러', '#배그', '#배틀그라운드', '#치킨', '#게임', '#game', '#주말']"
49,2021-05-30,8,수성못 (Suseong Lake),"['#산책하기좋았던', '#수성못', '#수성랜드', '#미니바이킹', '#버스킹공연', '#야외', '#치맥', '#진심최고', '#노랑통닭', '#일상', '#데일리', '#맘스타그램', '#딸스타그램', '#가족스타그램', '#대구맛집', '#대구가볼만한곳', '#치킨', '#놀이공원']"
50,2021-05-30,32,,"['#노랑통닭', '#통닭', '#치킨', '#치느님', '#양념치킨', '#저녁', '#주말', '#주말끝', '#chicken', '#오산', '#먹방스타그램', '#먹스타그램', '#먹방', '#먹스타', '#소통해요', '#소통', '#소통스타그램', '#소통환영', '#일상그램', '#일상', '#맞팔', '#맞팔해요', '#맞팔환영', '#좋아요', '#좋아요테러', '#좋아요반사', '#팔로우', '#일상소통', '#일상스타그램', '#헬요일']"
51,2021-05-30,8,,"['#クリスピーチキンアンドトマト', '#韓国チキン', '#ヤンニョムチキン', '#チキンム', '#치킨', '#한국가고싶다', '#これ食べるためにステッパー1時間やってから2駅歩いた', '#どんだけ']"
52,2021-05-30,11,,"['#중랑구', '#상봉', '#상봉맛집', '#중랑구맛집', '#도리도리야포차', '#대동집', '#우정스타그램']"
53,2021-05-30,27,Inglewood,"['#운동', '#식단', '#휴식', '#맛있는거', '#김밥', '#치킨', '#커피', '#과일', '#소풍', '#피크닉', '#공원', '#산책', '#냠냠', '#주말데이트', '#picnic', '#weekendvibes', '#relax', '#chilegram', '#happysunday', '#perfectweather', '#yay', '#parkscanada', '#canadianlife', '#food', '#yummy']"
