,date,like,place,tags
14,2021-05-31,5,,"['#花', '#flowers', '#春', '#ネモフィラ', '#nemophila', '#お花好きな人と繋がりたい', '#お出かけ', '#ピクニック', '#ピクニック日和', '#公園', '#日常', '#女の子ママ', '#姉妹ママ', '#育児奮闘中', '#記録', '#딸맘', '#맘스타그램', '#육아맘', '#육아스타그램', '#자매맘', '#꽃', '#꽃스타그램', '#예쁜꽃', '#피크닉', '#봄스타그램', '#봄', '#데일리', '#일상', '#좋아요']"
15,2021-05-31,2,이촌한강시민공원,"['#일상', '#데일리', '#소통', '#꽃', '#플라워', '#꽃스타그램', '#플로리스트', '#생화아치', '#플라워아치', '#웨딩', '#결혼', '#소규모웨딩', '#레스토랑웨딩', '#파티데코', '#가족파티', '#소규모파티', '#선상파티', '#생일파티', '#키즈파티', '#반얀트리', '#포시즌스호텔', '#신라호텔', '#조선호텔', '#롯데호텔', '#시그니엘', '#파티준비', '#모네프랑']"
16,2021-05-31,1,서울장미축제,"['#장미', '#서울장미축제', '#중랑천', '#꽃스타그램', '#꽃', '#봄', '#나들이', '#서울', '#여행에미치다', '#출사', '#여기서행복할것']"
17,2021-05-31,2,,"['#flower', '#ดอกไม้', '#꽃', '#봄', '#ฤดูใบไม้ผลิ', '#spring', '#春', '#咲く', '#bloom', '#บาน', '#훌륭한', '#ยอดเยี่ยม', '#brilliant', '#Gorgeous', '#งดงาม', '#화려한', '#좋은', '#ดี', '#桜', '#cherryblossom', '#🌺', '#🌸', '#🌼', '#🌻', '#🌹', '#🌷', '#💐', '#ดอกซากุระ', '#벚꽃', '#花']"
18,2021-05-31,25,,"['#인스타갬성', '#감성사진', '#꽃', '#딸맘', '#초등맘', '#초4', '#아침스타그램', '#루틴', '#mkyu', '#두번째스무살', '#씨클2기']"
19,2021-05-31,0,"Orange County, California","['#생일_팝탑', '#birthday_poptop', '#토퍼', '#토퍼제작', '#케이크토퍼', '#꽃', '#풍선', '#꽃풍선', '#기념일', '#선물', '#캘리포니아', '#캘리', '#엘에이', '#오씨', '#오씨토퍼', '#customized', '#caketopper', '#topper', '#flowers', '#balloons', '#flowerballoon', '#birthday', '#anniversary', '#gift', '#giftideas', '#california', '#la', '#oc', '#orangecounty']"
20,2021-05-31,3,,"['#제주', '#제주살이', '#성산', '#일출봉', '#꽃', '#무슨꽃', '#노란꽃', '#맑은하늘', '#korea', '#southkorea']"
21,2021-05-30,9,"Busan 釜山, South Korea","['#instagram', '#dailylife', '#my', '#instadaily', '#like4like', '#vsco', '#vscocam', '#nature', '#instaview', '#view', '#green', '#naturelover', '#flower', '#june', '#good', '#goodmorning', '#hydrangea', '#水菊', '#인스타그램', '#일상', '#인스타그램', '#맘스타그램', '#줌마그램', '#데일리', '#감성', '#풍경', '#꽃', '#플라워', '#여름', '#꽃스타그램', '#수국']"
22,2021-05-30,11,Daegu,"['#금계국', '#꽃', '#꽃스타그램', '#dailylook', '#월요일', '#딸스타그램', '#공주', '#예쁨', '#한주시작', '#공원', '#나들이', '#뷰스타그램', '#뷰맛집', '#피크닉', '#주말끝', '#주말', '#좋아요', '#여름', '#옷스타그램', '#데일리코디', '#아동복', '#키즈', '#키즈모델', '#모델', '#선팔', '#맞팔', '#선팔후맞팔', '#dm', '#뷰티', '#럽스타그램']"
23,2021-05-30,11,,"['#저번', '#주말', '#요미랑', '#데이트', '#비행기', '#구경', '#함안', '#함안둑방길', '#양귀비', '#꽃', '#푸른하늘', '#이번주도', '#지지고볶고', '#헬요팅', '#월요일', '#시작']"
24,2021-05-30,5,,"['#꽃', '#주말', '#대공원', '#퇴근하고싶다']"
25,2021-05-30,3,,"['#꽃', '#김해', '#율하', '#장유', '#장유꽃집', '#김해꽃집', '#꽃스타그램', '#장유3동꽃집', '#율하꽃집', '#관동동꽃집', '#팔판마을꽃집', '#예쁜꽃집', '#꽃처럼', '#돈다발', '#꽃다발', '#꽃바구니', '#씨름', '#생활체육', '#여자씨름', '#씨름하는플로리스트', '#노은수', '#운동하는여자', '#화환', '#식물', '#개업', '#연주회', '#카페거리', '#김해공방마을']"
26,2021-05-30,1,,['#꽃']
27,2021-05-30,12,"Daejeon, South Korea","['#꽃', '#장미', '#비누꽃', '#월요일부터', '#기분이좋다', '#고마워', '#훙헹훙', '#헬요일', '#is', '#헬스가는날', '#다시', '#헬린이의', '#길을', '#고고', '#즐거운', '#주말이였따_', '#일상', '#공유', '#인스타그램']"
28,2021-05-30,47,,"['#꽃', '#수국', '#여름', '#장마', '#아침', '#힐링', '#출근', '#직장인', '#출근길', '#그림', '#사진', '#먹방', '#홈카페', '#카페', '#집밥', '#온더테이블', '#브런치', '#운동하는여자', '#여행스타그램', '#homedecor', '#garden', '#plants', '#naturelovers', '#artistsoninstagram', '#flowers', '#hydrangea', '#tokyo', '#japan', '#mondaymotivation', '#goodmorning']"
29,2021-05-30,5,,"['#반려식물', '#공기정화식물', '#사무실화분', '#인테리어식물', '#플렌테리어', '#승진화분', '#개업축하화분', '#여의도꽃집', '#여의도', '#꽃집', '#꽃', '#플라워', '#꽃스타그램', '#이쁜꽃집', '#플로리스트', '#한강꽃집', '#아일렉스꽃집', '#기념일', '#생일', '#결혼', '#식물', '#축하화분', '#부모님선물', '#집들이선물', '#여의도아일렉스', '#그꽃그집', '#키우기쉬운식물', '#예쁜화분', '#전경련회관꽃집', '#행잉플랜트']"
30,2021-05-30,3,,"['#반려식물', '#공기정화식물', '#사무실화분', '#인테리어식물', '#플렌테리어', '#승진화분', '#개업축하화분', '#여의도꽃집', '#여의도', '#꽃집', '#꽃', '#플라워', '#꽃스타그램', '#이쁜꽃집', '#플로리스트', '#한강꽃집', '#아일렉스꽃집', '#기념일', '#생일', '#결혼', '#식물', '#축하화분', '#부모님선물', '#집들이선물', '#여의도아일렉스', '#그꽃그집', '#키우기쉬운식물', '#예쁜화분', '#다육이', '#전경련회관꽃집']"
31,2021-05-30,3,,"['#반려식물', '#공기정화식물', '#사무실화분', '#인테리어식물', '#플렌테리어', '#승진화분', '#개업축하화분', '#여의도꽃집', '#여의도', '#꽃집', '#꽃', '#플라워', '#꽃스타그램', '#이쁜꽃집', '#플로리스트', '#한강꽃집', '#아일렉스꽃집', '#기념일', '#생일', '#결혼', '#식물', '#축하화분', '#부모님선물', '#집들이선물', '#여의도아일렉스', '#그꽃그집', '#키우기쉬운식물', '#예쁜화분', '#다육이', '#전경련회관꽃집']"
32,2021-05-30,5,,"['#반려식물', '#공기정화식물', '#사무실화분', '#인테리어식물', '#플렌테리어', '#승진화분', '#개업축하화분', '#여의도꽃집', '#여의도', '#꽃집', '#꽃', '#플라워', '#꽃스타그램', '#이쁜꽃집', '#플로리스트', '#한강꽃집', '#아일렉스꽃집', '#기념일', '#생일', '#결혼', '#식물', '#축하화분', '#부모님선물', '#집들이선물', '#여의도아일렉스', '#그꽃그집', '#키우기쉬운식물', '#예쁜화분', '#다육이', '#전경련회관꽃집']"
33,2021-05-30,22,,"['#일상', '#좋아요', '#선팔', '#맞팔', '#소통', '#팔로우', '#ootd', '#flf', '#daily', '#selfie', '#instagram', '#follow', '#travel', '#여행', '#여행사진', '#경남', '#경남여행', '#함안', '#함안여행', '#수레국화', '#꽃', '#여름', '#여름여행']"
34,2021-05-30,48,,"['#첫줄', '#첫줄좋반', '#첫줄👋', '#일상', '#일상스타그램', '#소통', '#소통해요', '#좋아요', '#좋반', '#좋테환영', '#셀피', '#데일리', '#럽스타그램', '#직장인', '#여행', '#25', '#꽃']"
35,2021-05-26,72,,"['#결혼기념일', '#어제', '#selfie', '#instagood', '#daily', '#yummy', '#맘스타그램', '#homestagram', '#cake', '#goodnight🌙', '#good', '#flowers', '#interior', '#dessert', '#today', '#줌마일상', '#케이크', '#줌마소통', '#likeforlikes', '#선물', '#집스타그램', '#분위기', '#꽃', '#좋아요', '#육아소통맞팔', '#홈', '#좋아요반사', '#❤']"
36,2021-05-09,1014,Germany,"['#flowers', '#flower', '#likeforlikes', '#f4f', '#blumen', '#weather', '#followforfollowback', '#germany', '#nature', '#fff', '#likelike', '#naturephotography', '#follow4followback', '#photographer', '#l4l', '#like4likes', '#likelikelike', '#photography', '#instapic', '#beautiful', '#flowerstagram', '#꽃', '#하늘', '#독일', '#장미', '#셀카', '#셀피', '#아름다운', '#예쁜']"
37,2021-05-09,36,,"['#어버이날', '#20210508', '#돈티슈', '#카네이션', '#가정의달', '#감사의마음', '#꽃', '#주말', '#일상', '#가족스타그램', '#소통', '#좋아요']"
38,2021-05-30,11,,"['#자달개비꽃', '#자주달개비', '#꽃', '#닭의장풀과', '#식물', '#여러해살이풀', '#식물', '#지표식물', '#관상용', '#양달개비', '#자로초', '#어로프슬라이스피스', '#카페', '#풍경', '#꽃사랑', '#식물사랑', '#tradescantiareflexa', '#flower', '#commelinaceae', '#plant', '#perennialplant', '#indicatorplant', '#ornamentalplant', '#aloafslicepiece', '#cafe', '#beautiful', '#scenery', '#flowerlover', '#plantlover', '#pleasuretime', '#goodday']"
