,date,like,place,tags
15,2021-04-30,1,,"['#소예네일', '#부평네일샵', '#부평네일', '#산곡동네일샵', '#산곡동네일', '#네일아트', '#화려한네일', '#심플한네일', '#이달의아트', '#겨울아트', '#저렴한네일', '#가성비네일', '#인천네일샵', '#인천네일아트', '#인천', '#부평', '#부평역네일샵', '#부평역네일']"
16,2021-04-30,2,,"['#바르시세요', '#에이블리즈', '#세로그라', '#창원네일', '#중앙동네일', '#상남동네일', '#창원중앙동네일', '#진해네일', '#마산네일', '#창원네일샵', '#창원네일추천', '#창원젤연장', '#네일아트', '#네일디자인', '#네일그램', '#네일', '#창원웨딩네일', '#젤네일', '#젤네일추천', '#심플네일', '#체크네일', '#nail', '#창원네일수강', '#네일아트수강', '#마산네일수강', '#네일수강', '#부산네일수강', '#봄네일', '#봄아트']"
17,2021-04-30,2,,"['#덕천네일', '#화명동네일', '#nailart', '#화명동네일샵', '#넬스타그램', '#gelnails', '#네일아트', '#덕천네일샵', '#nails', '#이달의아트', '#웨딩네일', '#화려한네일', '#심플네일', '#원칼라네일', '#네일스타그램', '#연장네일', '#연예인네일', '#스톤네일', '#시럽네일', '#패디아트']"
18,2021-04-30,4,シュポラ 渋谷店,"['#shibuya', '#nail', '#nails', '#gelnails', '#韓国ネイル', '#持ち込みネイル', '#ミラーネイル', '#ジェルネイル', '#流行ネイル', '#ニュアンスネイル', '#パラジェル', '#春ネイル', '#네일아트', '#네일아트', '#네일', '#젤네일', '#ヌーディーネイル', '#マグネットネイル', '#大人可愛い', '#トレンドネイル', '#透け感', '#ちゅるんネイル', '#シンプルネイル', '#swarovski', '#大人ネイル', '#艶々ネイル', '#乗せ放題ネイル', '#大理石ネイル', '#キラキラネイル', '#シェルネイル', '#followme']"
19,2021-04-30,12,,"['#린지미네일', '#신림네일', '#봉천네일', '#패디', '#패디큐어', '#네일아트', '#네일', '#젤네일', '#이달의아트', '#선팔', '#맞팔', '#언팔싫어요', '#선팔하면맞팔', '#일상', '#daily', '#데일리', '#오오티디', '#ootd', '#좋아요', '#좋아요반사', '#f4f', '#소통', '#소통해요']"
20,2021-04-30,1,,"['#소예네일', '#부평네일샵', '#부평네일', '#산곡동네일샵', '#산곡동네일', '#네일아트', '#화려한네일', '#심플한네일', '#이달의아트', '#겨울아트', '#저렴한네일', '#가성비네일', '#인천네일샵', '#인천네일아트', '#인천', '#부평', '#부평역네일샵', '#부평역네일']"
21,2021-04-30,1,Korea Namji,"['#네일샵', '#창녕', '#남지', '#창녕네일', '#남지네일', '#꼼꼼시술', '#1인샵', '#1인네일샵', '#맞팔', '#팔로우', '#미용인', '#네일아트', '#선팔', '#선팔하면맞팔', '#네일디자인', '#원컬러', '#일상', '#데일리', '#시술샷', '#남지샵인샵', '#시럽네일']"
22,2021-04-30,1,,"['#ジョジョ', '#ストーンオーシャン', '#オーダーチップ', '#kionailart', '#キャラクターネイル', '#nail', '#art', '#ネイルアート', '#sapporo', '#札幌', '#痛ネイル', '#アニメ', '#美甲', '#OTAKU', '#네일아트', '#젤네일', '#tokyootakumode']"
23,2021-04-30,4,,"['#린지미네일', '#신림네일', '#봉천네일', '#패디', '#패디큐어', '#네일아트', '#네일', '#젤네일', '#이달의아트', '#선팔', '#맞팔', '#언팔싫어요', '#선팔하면맞팔', '#일상', '#daily', '#데일리', '#오오티디', '#ootd', '#좋아요', '#좋아요반사', '#f4f', '#소통', '#소통해요']"
24,2021-04-30,4,Apgujeong-dong,"['#압구정네일', '#압구정', '#압구정역', '#압구정로데오', '#강남구', '#신사동', '#논현동', '#가로수길', '#청담동네일', '#신사네일', '#봄네일', '#여름네일', '#가을네일', '#겨울네일', '#네일', '#심플네일', '#마블네일', '#시럽네일', '#신상네일', '#유니크네일', '#프렌치네일', '#깔끔한네일', '#이벤트네일', '#뉘앙스네일', '#그라데이션네일', '#이달의아트', '#네일빛깔', '#풀컬러네일', '#틴트네일', '#네일아트']"
